Notice Date,Effective Date,Received Date,Company,City,County,Employees,Layoff/Closure,County Orig,Year,Layoff/Closure clean,Population,City 2,Company_harmonizer_cleaned,Company_harmonizer_score,Company_harmonizer_id,Company_harmonizer_standardized
06/15/2020,03/16/2020,09/27/2020,The 1933 Group,Los Angeles,Los Angeles County,182.0,Layoff Type Unknown,Los Angeles County,2020,layoff type uncategorized,10039107.0,los angeles,1933,0.0,4117,The 1933 Group
03/30/2020,03/30/2020,05/02/2020,The 5ith Rooftop Restaurant & Bar,Anaheim,Orange County,31.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,anaheim,5ITH ROOFTOP RESTAURANT BAR,0.0,4118,The 5ith Rooftop Restaurant & Bar
03/31/2020,03/31/2020,05/19/2020,The Absinthe Group,San Francisco,San Francisco County,193.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,ABSINTHE,32.60759493666758,4119,The Absinthe Group
07/31/2020,09/01/2020,08/05/2020,The Arc of San Diego,San Diego,San Diego County,120.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,ARC SAN DIEGO,33.26470588230402,4120,The Arc of San Diego
03/26/2020,03/17/2020,04/11/2020,"The Bakhtiari Corporation, Inc, DBA StevensCreek Subaru",San Jose,Santa Clara County,50.0,Layoff Temporary,Santa Clara County,2020,layoff temporary,1927852.0,san jose,BAKHTIARI CORPORATION STEVENSCREEK SUBARU,34.28571428566531,4121,"The Bakhtiari Corporation, Inc, DBA StevensCreek Subaru"
06/09/2020,06/07/2020,06/24/2020,The Bay Club Company,Burlingame,San Mateo County,7.0,Layoff Permanent,San Mateo County,2020,layoff permanent,766573.0,burlingame,BAY CLUB,32.4324324323886,4122,The Bay Club Company
06/09/2020,06/07/2020,11/13/2020,The Bay Club Company,Burlingame,San Mateo County,8.0,Layoff Permanent,San Mateo County,2020,layoff permanent,766573.0,burlingame,BAY CLUB,99.99999999995,4122,The Bay Club Company
08/28/2020,10/30/2020,10/19/2020,The Boeing Company,Seal Beach,Orange County,10.0,Layoff Permanent,Orange County,2020,layoff permanent,3175692.0,seal beach,BOEING,22.77333333330297,4123,The Boeing Company
03/20/2020,03/19/2020,04/14/2020,The Brigantine Inc,San Diego,San Diego County,1092.0,Closure Temporary,San Diego County,2020,closure temporary,3338330.0,san diego,BRIGANTINE,43.18181818176911,4124,The Brigantine Inc
03/19/2020,03/19/2020,05/15/2020,"The Brigantine, Inc.",San Diego,San Diego County,69.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,BRIGANTINE,96.90721649479542,4124,The Brigantine Inc
03/19/2020,03/19/2020,05/15/2020,"The Brigantine, Inc.",San Diego,San Diego County,32.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,BRIGANTINE,99.99999999995,4124,The Brigantine Inc
03/19/2020,03/10/2020,05/15/2020,"The Brigantine, Inc.",Coronado,San Diego County,74.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,coronado,BRIGANTINE,99.99999999995,4124,The Brigantine Inc
03/19/2020,03/19/2020,05/15/2020,"The Brigantine, Inc.",Del Mar,San Diego County,792.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,del mar,BRIGANTINE,99.99999999995,4124,The Brigantine Inc
04/20/2020,04/24/2020,05/01/2020,The Broad,Los Angeles,Los Angeles County,130.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,los angeles,BROAD,52.88135593215858,4125,The Broad
03/25/2020,03/16/2020,04/07/2020,The California Club,Los Angeles,Los Angeles County,148.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,CALIFORNIA CLUB,29.473684210487534,4126,The California Club
03/26/2020,03/28/2020,04/10/2020,The Cheesecake Factory Bakery Incorporated,Agoura Hills,Los Angeles County,190.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,agoura hills,CHEESECAKE FACTORY BAKERY,29.838709677371227,4127,The Cheesecake Factory Bakery Incorporated
04/22/2020,04/23/2020,05/13/2020,The Cheesecake Factory Inc.,Agoura Hills,Los Angeles County,110.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,agoura hills,CHEESECAKE FACTORY,84.49704142006836,4128,The Cheesecake Factory Inc.
03/23/2020,03/17/2020,04/09/2020,The Cheesecake Factory Incorporated,Oxnard,Ventura County,170.0,Layoff Temporary,Ventura County,2020,layoff temporary,846006.0,oxnard,CHEESECAKE FACTORY,97.95918367341942,4128,The Cheesecake Factory Inc.
03/23/2020,03/17/2020,04/09/2020,The Cheesecake Factory Incorporated,Thousand Oaks,Ventura County,193.0,Layoff Temporary,Ventura County,2020,layoff temporary,846006.0,thousand oaks,CHEESECAKE FACTORY,99.99999999995,4128,The Cheesecake Factory Inc.
03/23/2020,03/17/2020,04/09/2020,The Cheesecake Factory Incorporated dbaNorth Restaurants LLC dba North Italia,San Diego,San Diego County,115.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,CHEESECAKE FACTORY DBANORTH RESTAURANTS NORTH ITALIA,67.54966887412746,4129,The Cheesecake Factory Incorporated dbaNorth Restaurants LLC dba North Italia SantaMonica
03/23/2020,03/17/2020,04/09/2020,The Cheesecake Factory Incorporated dbaNorth Restaurants LLC dba North Italia SantaMonica,Santa Monica,Los Angeles County,95.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,santa monica,CHEESECAKE FACTORY DBANORTH RESTAURANTS NORTH ITALIA SANTAMONICA,94.7368421052133,4129,The Cheesecake Factory Incorporated dbaNorth Restaurants LLC dba North Italia SantaMonica
03/23/2020,03/17/2020,04/09/2020,The Cheesecake Factory Incorporated dbaRockSugar Incorporated - RockSugarSoutheast Asian Kitchen,Los Angeles,Los Angeles County,113.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,CHEESECAKE FACTORY DBAROCKSUGAR ROCKSUGARSOUTHEAST ASIAN KITCHEN,58.84745762706877,4130,The Cheesecake Factory Incorporated dbaRockSugar Incorporated - RockSugarSoutheast Asian Kitchen
03/23/2020,03/17/2020,04/09/2020,The Cheesecake Factory Incorporated dbaRockSugar Incorporated-Social Monk AsianKitchen,Thousand Oaks,Ventura County,37.0,Layoff Temporary,Ventura County,2020,layoff temporary,846006.0,thousand oaks,CHEESECAKE FACTORY DBAROCKSUGAR INCORPORATEDSOCIAL MONK ASIANKITCHEN,75.09933774829464,4131,The Cheesecake Factory Incorporated dbaRockSugar Incorporated-Social Monk AsianKitchen
03/23/2020,03/17/2020,04/09/2020,The Cheesecake Factory dba NorthRestaurants LLC dba North Italia El Segundo,El Segundo,Los Angeles County,125.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,el segundo,CHEESECAKE FACTORY NORTHRESTAURANTS NORTH ITALIA SEGUNDO,52.830188679195444,4132,The Cheesecake Factory dba NorthRestaurants LLC dba North Italia San Diego
03/23/2020,03/17/2020,04/09/2020,The Cheesecake Factory dba NorthRestaurants LLC dba North Italia Irvine,Irvine,Orange County,169.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,irvine,CHEESECAKE FACTORY NORTHRESTAURANTS NORTH ITALIA IRVINE,89.3631284915702,4132,The Cheesecake Factory dba NorthRestaurants LLC dba North Italia San Diego
03/23/2020,03/17/2020,04/09/2020,The Cheesecake Factory dba NorthRestaurants LLC dba North Italia San Diego,San Diego,San Diego County,86.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,CHEESECAKE FACTORY NORTHRESTAURANTS NORTH ITALIA SAN DIEGO,88.82022471905123,4132,The Cheesecake Factory dba NorthRestaurants LLC dba North Italia San Diego
04/22/2020,04/23/2020,05/13/2020,"The Cheesecake Factory, Inc.",Irvine,Orange County,17.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,irvine,CHEESECAKE FACTORY,59.75193798444981,4133,"The Cheesecake Factory, Inc."
03/26/2020,04/01/2020,04/14/2020,The Clift Royal Sonesta Hotel,San Francisco,San Francisco County,197.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,CLIFT ROYAL SONESTA HOTEL,31.49999999995078,4134,The Clift Royal Sonesta Hotel
09/11/2020,11/10/2020,10/21/2020,The Clift Royal Sonesta Hotel,San Francisco,San Francisco County,228.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,CLIFT ROYAL SONESTA HOTEL,99.99999999995,4134,The Clift Royal Sonesta Hotel
06/28/2020,06/28/2020,07/14/2020,The Comedy Store,La Jolla,San Diego County,21.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,la jolla,COMEDY,34.21052631574446,4135,The Comedy Store
03/24/2020,03/24/2020,04/03/2020,The Companies of Nassal-Lexington Facilties,Pacoima,Los Angeles County,68.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,pacoima,COMPANIES NASSALLEXINGTON FACILTIES,30.243902438987508,4136,The Companies of Nassal-Lexington Facilties
03/26/2020,03/26/2020,04/21/2020,The Container Store,Oxnard,Ventura County,33.0,Closure Temporary,Ventura County,2020,closure temporary,846006.0,oxnard,CONTAINER,41.24444444439862,4137,The Container Store
03/20/2020,03/23/2020,04/01/2020,The Crossings,Carlsbad,San Diego County,134.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,carlsbad,CROSSINGS,51.471698113158986,4138,The Crossings
04/03/2020,03/27/2020,04/20/2020,The Ebell of Los Angeles,Los Angeles,Los Angeles County,94.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,EBELL LOS ANGELES,30.66666666662222,4139,The Ebell of Los Angeles
11/25/2020,11/30/2020,12/21/2020,The Edward Thomas Hospitality Corp. - Shutters on the Beach,Santa Monica,Los Angeles County,72.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,santa monica,EDWARD THOMAS HOSPITALITY SHUTTERS ON BEACH,32.86956521734367,4140,The Edward Thomas Hospitality Corp. - Shutters on the Beach
03/24/2020,03/25/2020,04/06/2020,The Estate Yountville dba Villagio & VintageHouse,Yountville,Napa County,156.0,Layoff Temporary,Napa County,2020,layoff temporary,137744.0,yountville,ESTATE YOUNTVILLE VILLAGIO VINTAGEHOUSE,36.3287671232379,4141,The Estate Yountville dba Villagio & VintageHouse
05/01/2020,05/04/2020,05/18/2020,The Fish Market,San Jose,Santa Clara County,75.0,Layoff Temporary,Santa Clara County,2020,layoff temporary,1927852.0,san jose,FISH MARKET,28.05970149249543,4142,The Fish Market
06/23/2020,06/23/2020,07/01/2020,The Freeman Company LLC,Anaheim,Orange County,29.0,Layoff Permanent,Orange County,2020,layoff permanent,3175692.0,anaheim,FREEMAN,38.77499999995153,4143,The Freeman Company LLC
06/23/2020,06/30/2020,06/29/2020,"The Freeman Company, LLC",Anaheim,Orange County,29.0,Layoff Permanent,Orange County,2020,layoff permanent,3175692.0,anaheim,FREEMAN,97.95918367341942,4143,The Freeman Company LLC
09/18/2020,09/23/2020,09/22/2020,"The Freeman Company, LLC",San Francisco,San Francisco County,18.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,FREEMAN,99.99999999995,4143,The Freeman Company LLC
04/03/2020,03/19/2020,04/20/2020,The FruitGuys,South San Francisco,San Mateo County,50.0,Layoff Temporary,San Mateo County,2020,layoff temporary,766573.0,south san francisco,FRUITGUYS,32.39436619713747,4144,The FruitGuys
03/20/2020,03/20/2020,04/01/2020,The Garlic Company,Shafter,Kern County,193.0,Layoff Temporary,Kern County,2020,layoff temporary,900202.0,shafter,GARLIC,34.02739726022736,4145,The Garlic Company
04/06/2020,04/08/2020,05/02/2020,The Gill Corporation,El Monte,Los Angeles County,222.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,el monte,GILL CORPORATION,27.797468354395193,4146,The Gill Corporation
03/24/2020,03/24/2020,04/03/2020,"The Grove Highway 156, Inc.",Hollister,San Benito County,36.0,Layoff Temporary,San Benito County,2020,layoff temporary,62808.0,hollister,GROVE HIGHWAY 156,29.999999999953125,4147,"The Grove Highway 156, Inc."
04/07/2020,06/05/2020,04/21/2020,The Harker School,San Jose,Santa Clara County,26.0,Layoff Permanent,Santa Clara County,2020,layoff permanent,1927852.0,san jose,HARKER SCHOOL,34.29729729725095,4148,The Harker School
04/24/2020,04/14/2020,05/04/2020,"The Hertz Corporation, dba Hertz",San Jose,Santa Clara County,76.0,Layoff Unknown at thistime,Santa Clara County,2020,layoff type uncategorized,1927852.0,san jose,HERTZ CORPORATION HERTZ,37.97701149420922,4149,"The Hertz Corporation, dba Hertz"
03/31/2020,03/17/2020,04/13/2020,The Hole in the Wall,San Diego,San Diego County,5.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,HOLE IN WALL,30.441176470543468,4150,The Hole in the Wall
04/03/2020,04/03/2020,04/17/2020,The Hollywood Roosevelt,Los Angeles,Los Angeles County,318.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,HOLLYWOOD ROOSEVELT,37.40259740254883,4151,The Hollywood Roosevelt
10/29/2019,12/31/2019,10/31/2019,The Hotel Karlan,San Diego,San Diego County,101.0,Closure Permanent,San Diego County,2019,closure permanent,3338330.0,san diego,HOTEL KARLAN,43.820224719051886,4152,The Hotel Karlan
03/25/2020,03/25/2020,03/25/2020,The Huntley Hotel Santa Monica,Santa Monica,Los Angeles County,230.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,santa monica,HUNTLEY HOTEL SANTA MONICA,53.46788990820783,4153,The Huntley Hotel Santa Monica
03/24/2020,03/25/2020,04/09/2020,The HydraFacial Company,Long Beach,Los Angeles County,171.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,long beach,HYDRAFACIAL,33.171428571381185,4154,The HydraFacial Company
09/23/2019,12/01/2019,09/25/2019,The ICEE Company,Ontario,San Bernardino County,127.0,Closure Permanent,San Bernardino County,2019,closure permanent,2180085.0,ontario,ICEE,20.63492063488788,4155,The ICEE Company
04/15/2020,03/19/2020,05/21/2020,"The Kitchen for Exploring Foods, LLC",Pasadena,Los Angeles County,134.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,pasadena,KITCHEN FOR EXPLORING FOODS,25.333333333288888,4156,"The Kitchen for Exploring Foods, LLC"
03/27/2020,03/17/2020,04/11/2020,"The Landsby, LLC",Solvang,Santa Barbara County,59.0,Layoff Temporary,Santa Barbara County,2020,layoff temporary,446499.0,solvang,LANDSBY,32.4324324323886,4157,"The Landsby, LLC"
07/27/2020,07/27/2020,08/12/2020,The Langham Huntigton Pasadena,Pasadena,Los Angeles County,138.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,pasadena,LANGHAM HUNTIGTON PASADENA,32.4324324323886,4158,The Langham Huntington Pasadena
05/26/2020,05/26/2020,07/03/2020,The Langham Huntington Pasadena,Pasadena,Los Angeles County,243.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,pasadena,LANGHAM HUNTINGTON PASADENA,97.4974358973859,4158,The Langham Huntington Pasadena
03/20/2020,03/18/2020,03/27/2020,The Little Chihuahua,San Francisco,San Francisco County,9.0,Layoff Permanent,San Francisco County,2020,layoff permanent,881549.0,san francisco,LITTLE CHIHUAHUA,36.16438356159429,4159,The Little Chihuahua
03/20/2020,03/18/2020,03/27/2020,The Little Chihuahua,San Francisco,San Francisco County,11.0,Closure Permanent,San Francisco County,2020,closure permanent,881549.0,san francisco,LITTLE CHIHUAHUA,99.99999999995,4159,The Little Chihuahua
03/23/2020,03/23/2020,04/09/2020,The Living Desert Zoo/Gardens,Palm Desert,Riverside County,121.0,Layoff Temporary,Riverside County,2020,layoff temporary,2470546.0,palm desert,LIVING DESERT ZOOGARDENS,26.66666666662222,4160,The Living Desert Zoo/Gardens
06/18/2020,06/16/2020,06/30/2020,The Lodge Torrey Pines,La Jolla,San Diego County,84.0,Layoff Permanent,San Diego County,2020,layoff permanent,3338330.0,la jolla,LODGE TORREY PINES,41.9761904761405,4161,The Lodge Torrey Pines
06/18/2020,06/18/2020,06/30/2020,The Lodge Torrey Pines,La Jolla,San Diego County,37.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,la jolla,LODGE TORREY PINES,99.99999999995,4161,The Lodge Torrey Pines
03/31/2020,03/31/2020,05/02/2020,The Marker Hotel San Francisco,San Francisco,San Francisco County,47.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,MARKER HOTEL SAN FRANCISCO,33.749999999953125,4162,The Marker Hotel San Francisco
03/26/2020,04/02/2020,04/16/2020,"The Martin Brower Company, L.L.C",City of Industry,Los Angeles County,59.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,city of industry,MARTIN BROWER,43.79545454540478,4163,"The Martin Brower Company, L.L.C"
03/31/2020,04/01/2020,04/14/2020,The Menlo Clock Works,Menlo Park,San Mateo County,2.0,Layoff Unknown at thistime,San Mateo County,2020,layoff type uncategorized,766573.0,menlo park,MENLO CLOCK WORKS,34.55999999995392,4164,The Menlo Clock Works
04/02/2020,03/24/2020,04/17/2020,The Munirs Company 691,Madera,Madera County,30.0,Layoff Permanent,Madera County,2020,layoff permanent,157327.0,madera,MUNIRS 691,41.788235294068485,4165,The Munirs Company 691
05/05/2020,04/27/2020,06/03/2020,The Neilsen Company,San Francisco,San Francisco County,38.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,NEILSEN,47.522935779772915,4166,The Neilsen Company
05/15/2020,05/15/2020,06/03/2020,The New Children's Museum,San Diego,San Diego County,52.0,Layoff Unknown at thistime,San Diego County,2020,layoff type uncategorized,3338330.0,san diego,NEW CHILDRENS MUSEUM,45.17894736837349,4167,The New Children's Museum
03/26/2020,03/27/2020,04/11/2020,The Niello Company,Sacramento,Sacramento County,71.0,Layoff Temporary,Sacramento County,2020,layoff temporary,1552058.0,sacramento,NIELLO,23.076923076887574,4168,The Niello Company
04/01/2020,03/20/2020,08/18/2020,The Niello Company,Sacramento,Sacramento County,139.0,Layoff Temporary,Sacramento County,2020,layoff temporary,1552058.0,sacramento,NIELLO,99.99999999995,4168,The Niello Company
03/26/2020,03/27/2020,04/11/2020,The Niello Company,Sacramento,Sacramento County,17.0,Layoff Temporary,Sacramento County,2020,layoff temporary,1552058.0,sacramento,NIELLO,99.99999999995,4168,The Niello Company
05/05/2020,04/27/2020,05/12/2020,"The Nielson Company (US), LLC",San Francisco,San Francisco County,38.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,NIELSON,82.56626506019123,4169,"The Nielson Company (US), LLC"
04/09/2020,03/27/2020,04/22/2020,The Old Globe,San Diego,San Diego County,143.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,OLD GLOBE,32.39436619713747,4170,The Old Globe
03/23/2020,03/23/2020,04/01/2020,The Old Spaghetti Factory (Dariotis GroupRestaurants),San Jose,Santa Clara County,118.0,Layoff Temporary,Santa Clara County,2020,layoff temporary,1927852.0,san jose,OLD SPAGHETTI FACTORY DARIOTIS GROUPRESTAURANTS,35.63218390800502,4171,The Old Spaghetti Factory (Dariotis GroupRestaurants)
03/22/2020,03/27/2020,03/26/2020,"The Original Mels Diners, Inc and the OriginalMels Development Co., LLC",Fairfield,Solano County,15.0,Layoff Temporary,Solano County,2020,layoff temporary,447643.0,fairfield,ORIGINAL MELS DINERS ORIGINALMELS DEVELOPMENT,32.72727272722314,4172,"The Original Mels Diners, Inc and the OriginalMels Development Co., LLC. DBA The OriginalMels"
03/19/2020,03/27/2020,03/27/2020,"The Original Mels Diners, Inc and the OriginalMels Development Co., LLC. DBA The OriginalMels",Sacramento,Sacramento County,35.0,Layoff Temporary,Sacramento County,2020,layoff temporary,1552058.0,sacramento,ORIGINAL MELS DINERS ORIGINALMELS DEVELOPMENT ORIGINALMELS,93.04812834219624,4172,"The Original Mels Diners, Inc and the OriginalMels Development Co., LLC. DBA The OriginalMels"
04/02/2020,03/16/2020,04/20/2020,The Park Central San Francisco,San Francisco,San Francisco County,230.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,PARK CENTRAL SAN FRANCISCO,36.02702702697834,4173,The Park Central San Francisco
04/15/2020,03/19/2020,06/05/2020,"The Patina Group NewCo, LLC",Anaheim,Orange County,365.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,anaheim,PATINA NEWCO,36.99999999995,4174,"The Patina Group NewCo, LLC"
04/15/2020,03/19/2020,06/05/2020,"The Patina Group NewCo, LLC",Costa Mesa,Orange County,96.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,costa mesa,PATINA NEWCO,99.99999999995,4174,"The Patina Group NewCo, LLC"
04/12/2019,04/30/2019,04/16/2019,"The Patina Group Newco, LLC",Los Angeles,Los Angeles County,32.0,Closure Permanent,Los Angeles,2019,closure permanent,10039107.0,los angeles,PATINA NEWCO,97.95918367341942,4174,"The Patina Group NewCo, LLC"
04/16/2020,03/28/2020,04/28/2020,The Performing Arts Center of Los AngelesCounty,Los Angeles,Los Angeles County,1069.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,PERFORMING ARTS LOS ANGELESCOUNTY,41.90476190471202,4175,The Performing Arts Center of Los AngelesCounty
04/02/2020,04/06/2020,04/20/2020,The Private Suite Holdings LLC,Los Angeles,Los Angeles County,82.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,PRIVATE SUITE HOLDINGS,38.77499999995153,4176,The Private Suite Holdings LLC
04/06/2020,03/21/2020,04/28/2020,The Progress,San Francisco,San Francisco County,59.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,PROGRESS,42.06593406588784,4177,The Progress
07/31/2020,09/13/2020,08/04/2020,The Province,San Jose,Santa Clara County,113.0,Layoff Temporary,Santa Clara County,2020,layoff temporary,1927852.0,san jose,PROVINCE,57.26495726490832,4178,The Province
03/20/2020,03/28/2020,03/30/2020,"The Ritz-Carlton Bacara, Santa Barbara",Santa Barbara,Santa Barbara County,86.0,Layoff Temporary,Santa Barbara County,2020,layoff temporary,446499.0,santa barbara,RITZCARLTON BACARA SANTA BARBARA,22.105263157855955,4179,"The Ritz-Carlton Bacara, Santa Barbara"
03/26/2020,03/21/2020,04/09/2020,The Ritz-Carlton Company LLC.,San Francisco,San Francisco County,317.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,RITZCARLTON,57.538461538412356,4180,The Ritz-Carlton Company LLC.
03/24/2020,03/21/2020,04/08/2020,"The Ritz-Carlton Hotel Co, LLC. dba The Ritz-Carlton",Dana Point,Orange County,474.0,Layoff Temporary,Orange County,2020,layoff temporary,3175692.0,dana point,RITZCARLTON HOTEL RITZCARLTON,63.81679389308106,4181,"The Ritz-Carlton Hotel Company, LLC, dba The Ritz-Carlton, San Francisco"
08/27/2020,10/30/2020,09/09/2020,The Ritz-Carlton Hotel Company LLC dba The Ritz-Carlton,Marina del Rey,Los Angeles County,151.0,Layoff Permanent,Los Angeles County,2020,layoff permanent,10039107.0,marina del rey,RITZCARLTON HOTEL RITZCARLTON,94.7368421052133,4181,"The Ritz-Carlton Hotel Company, LLC, dba The Ritz-Carlton, San Francisco"
08/28/2020,10/30/2020,09/09/2020,"The Ritz-Carlton Hotel Company, LLC, dba The Ritz-Carlton, San Francisco",San Francisco,San Francisco County,185.0,Layoff Permanent,San Francisco County,2020,layoff permanent,881549.0,san francisco,RITZCARLTON HOTEL RITZCARLTON SAN FRANCISCO,87.86440677961139,4181,"The Ritz-Carlton Hotel Company, LLC, dba The Ritz-Carlton, San Francisco"
02/07/2019,04/15/2019,02/12/2019,"The Ritz-Carlton, Lake Tahoe",Truckee,Nevada County,244.0,Closure Temporary,Nevada County,2019,closure temporary,99755.0,truckee,RITZCARLTON LAKE TAHOE,61.98412698407779,4182,"The Ritz-Carlton, Lake Tahoe"
03/21/2020,03/21/2020,03/30/2020,"The Ritz-Carlton, Lake Tahoe",Truckee,Nevada County,235.0,Layoff Temporary,Nevada County,2020,layoff temporary,99755.0,truckee,RITZCARLTON LAKE TAHOE,99.99999999995,4182,"The Ritz-Carlton, Lake Tahoe"
06/25/2020,04/04/2020,04/08/2020,"The Ritz-Carlton, Los Angeles, JW MarriottL.A. LIVE",Los Angeles,Los Angeles County,1009.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,los angeles,RITZCARLTON LOS ANGELES JW MARRIOTTLA LIVE,55.46218487390297,4183,"The Ritz-Carlton, Los Angeles, JW MarriottL.A. LIVE"
02/15/2019,04/22/2019,02/21/2019,"The Robert Allen Duralee Group, Inc.",San Francisco,San Francisco County,4.0,Closure Permanent,San Francisco,2019,closure permanent,881549.0,san francisco,ROBERT ALLEN DURALEE,36.891891891842036,4184,"The Robert Allen Duralee Group, Inc."
02/15/2019,04/22/2019,02/21/2019,"The Robert Allen Duralee Group, Inc.",West Hollywood,Los Angeles County,7.0,Closure Permanent,Los Angeles,2019,closure permanent,10039107.0,west hollywood,ROBERT ALLEN DURALEE,99.99999999995,4184,"The Robert Allen Duralee Group, Inc."
03/20/2020,03/16/2020,05/15/2020,"The Rose Cafe & Market, Inc.",Venice,Los Angeles County,210.0,Layoff Temporary,Los Angeles County,2020,layoff temporary,10039107.0,venice,ROSE CAFE MARKET,47.916666666616756,4185,"The Rose Cafe & Market, Inc."
04/14/2020,04/15/2020,04/25/2020,"The Salvation Arm, a California Corporation",Perris,Riverside County,53.0,Layoff Temporary,Riverside County,2020,layoff temporary,2470546.0,perris,SALVATION ARM CALIFORNIA CORPORATION,33.313432835771174,4186,"The Salvation Arm, a California Corporation"
04/14/2020,04/15/2020,04/25/2020,The Salvation Army,San Diego,San Diego County,68.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,SALVATION ARMY,66.95890410954318,4187,The Salvation Army
04/17/2020,04/17/2020,04/29/2020,The Salvation Army,San Diego,San Diego County,177.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,SALVATION ARMY,99.99999999995,4187,The Salvation Army
04/14/2020,04/15/2020,04/25/2020,"The Salvation Army, a California Corporation",San Francisco,San Francisco County,55.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,SALVATION ARMY CALIFORNIA CORPORATION,70.96774193543808,4188,"The Salvation Army, a California Corporation"
04/14/2020,04/19/2020,04/28/2020,"The San Diego Union-Tribune, LLC",San Diego,San Diego County,17.0,Layoff Temporary,San Diego County,2020,layoff temporary,3338330.0,san diego,SAN DIEGO UNIONTRIBUNE,37.173333333283765,4189,"The San Diego Union-Tribune, LLC"
04/03/2020,04/05/2020,04/17/2020,The San Francisco Dungeon LLC,San Francisco,San Francisco County,19.0,Layoff Temporary,San Francisco County,2020,layoff temporary,881549.0,san francisco,SAN FRANCISCO DUNGEON,46.46808510633355,4190,The San Francisco Dungeon LLC
03/17/2020,03/17/2020,03/26/2020,"The Sire Bar & Grill, LLC",Riverside,Riverside County,20.0,Closure Temporary,Riverside County,2020,closure temporary,2470546.0,riverside,SIRE BAR GRILL,33.62318840574837,4191,"The Sire Bar & Grill, LLC"
03/27/2020,03/30/2020,04/11/2020,"The Slanted Door, Inc.",San Francisco,San Francisco County,184.0,Layoff Permanent,San Francisco County,2020,layoff permanent,881549.0,san francisco,SLANTED DOOR,36.71052631574117,4192,"The Slanted Door, Inc."
04/14/2020,04/13/2020,06/29/2020,The Spatz Corporation,Oxnard,Ventura County,6.0,Layoff Temporary,Ventura County,2020,layoff temporary,846006.0,oxnard,SPATZ CORPORATION,52.11428571423608,4193,The Spatz Corporation
